id,Movie_Name,Plot
445602,The Raking,A group of college co-eds embark on a weekend-long camping trip as part of a Cultural Anthropology project to research an internet creepypasta urban legend.
26882,Bugcrush,A small-town loner's fascination with the new kid in town leads him into something much more sinister than he could ever have imagined.::Anonymous
347882,Sleight,"A young street magician (Jacob Latimore) is left to care for his little sister after their parents' passing, and turns to illegal activities to keep a roof over their heads. When he gets in too deep, his sister is kidnapped, and he is forced to use his magic and brilliant mind to save her.::Blumhouse"
21587,Jon Stewart: Unleavened,"Before he became a household name with The Daily Show, Jon Stewart taped this special in Miami, Florida and jokes about a wide range of material."
144092,Chris Hardwick: Mandroid,"The Nerdist himself, Chris Hardwick, celebrates all things nerdy in his first Comedy Central special. Mandroid features candid comedy tales that cover virginity, shark vaginas, awkward childhood, awkward adulthood and a myriad of other topics. </blurb>::Anonymous"
401840,School's out,Two high school kids mentored by a nightclub owner go on a mission to find their classmate when she is kidnapped by a secret society.::Switzer Entertainment Group
140465,Prohibition,"The story of the American activist struggle against the influence of alcohol, climaxing in the failed early 20th century nationwide era when it was banned.::Kenneth Chisholm"
381347,Decadence and Downfall: The Shah of Iran's Ultimate Party,"In 1971, the Shah of Iran, the self-proclaimed 'king of kings', celebrated 2,500 years of the Persian monarchy by throwing the greatest party in history. Money was no object - a lavish tent city, using 37km of silk, was erected in a specially created oasis. The world's top restaurant at the time, Maxim's, closed its doors for two weeks to cater the event, a five-course banquet served to over sixty of the world's kings, queens and presidents, and washed down with some of the rarest wines known to man. Over a decadent five-day period, guests were treated to a pageant of thousands of soldiers dressed in ancient Persian costume, a 'son et Lumiere' at the foot of Darius the Great's temple, and the opening of the Azadi Tower in Tehran, designed to honour the Shah himself. Every party leaves a few hangovers. This one left a country reeling, never to recover. It crystallised the opposition, led by the Ayatollah Khomeini. More than any other event, this party marked the break between the king of kings and the people of Iran he reigned over."
367147,Buster's Mal Heart,A family man's chance encounter with a conspiracy-obsessed drifter leaves him on the run from the police and an impending event known as the Inversion.
423536,Ghosts of Darkness,"Two paranormal investigators are unexpectedly thrown together in the hope of solving a 100 year mystery. Locked for three nights in a house with a dark and unsettling past, the two investigators must put their differences to one side and work together. Scepticism and showmanship are soon put to one side when the two investigators realise there is more at stake than just their professional reputation. For once they have stumbled onto the real thing, but this time it's their own lives at stake.::Lorraine Keith"
126204,Black Ice,"Upon discovering that her husband is having an affair, a Helsinki gynecologist attempts to gather more knowledge about her rival and, in the process, becomes hopelessly entangled in the other woman's life.::Jason Buchanan"
305470,Power Rangers,"A group of high-school students, who are infused with unique superpowers, harness their abilities in order to save the world.::David Rush"
126889,Alien: Covenant,"The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.::Twentieth Century Fox"
334521,Free Fire,"Set in Boston in 1978, a meeting in a deserted warehouse between two gangs turns into a shoot-out and a game of survival.::Anonymous"
381015,The Other Half,A bipolar woman and a grief-stricken man struggle to forge a simple life.
56002,Angèle et Tony,"Angèle, a beautiful young woman with a past, arrives in a small fishing harbor in Normandy. She meets Tony, a professional fisherman, who finds himself attracted to her although he dislikes her blunt ways. Tony hires her as a fishmonger, lodges her and teaches her the tricks of the trade. The relationships between Myriam, Tony's mother, and Angèle are far from easy but the young woman gradually adapts to her new environment and little by little Tony and Angèle manage to tame each other...::Guy Bellinger"
430826,Casting JonBenet,"In the months following the unsolved murder of 6-year-old beauty queen JonBenet Ramsey, responses were elicited from her Colorado hometown community, creating a work of art from the collective memories and mythologies the crime inspired.::Dan C"
436334,Django,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.::Anonymous and Brian McInnis"
444513,Amy Schumer: The Leather Special,"Three minutes into her set, Amy Schumer claims that all good comedians have a ""leather special,"" where they wear all leather and regret it later in their careers--this is hers. Amy muses on love, life, dating, and womanhood in her first Netflix comedy special.::werewolfgal13"
103706,Almost Angels,"Supported avidly by his mother and more reluctantly at first by his father, a working-class Austrian boy joins the Vienna Choirboys, where he proves to be unusually talented. The standard initiation ordeals which new boys must endure at the hands of their seniors are intensified in his case because he has aroused the jealousy of Peter, the head chorister, by singing a solo which Peter had long sung himself. The fact is that Peter's voice is breaking, and with a broken voice often comes a broken heart. But, encouraged by the director and all the boys, Peter begins to develop in a new role as composer and conductor.::Paul Emmons <pemmons@wcupa.edu>"
47616,The Yellow Rolls-Royce,Anthology movie about three owners of a yellow Rolls-Royce. A British diplomat buys the car for his French wife. A mobster's girlfriend has an affair in Italy. An American woman drives a Yugoslavian partisan to Ljubljana on the eve of the Nazi invasion.
34311,Sleepaway Camp II: Unhappy Campers,"Angela, supposedly reformed and living under an assumed surname, is working at a summer camp. However, when the campers start misbehaving, she soon reverts to her old ways.::David Rush"
35793,Penny Points to Paradise,Harry Flakers is a pools winner who is targeted by a forger.::Anonymous
424634,Wilde Maus,"When Georg loses his job, he conceals the fact from his younger wife Johanna, who wants a child with him. Instead, he embarks upon a campaign of revenge against his former boss and begins to renovate a roller-coaster with an old school friend."
179188,Jungle Cat,This documentary chronicles the life of a female spotted jaguar in the South American jungle.::frankfob2@yahoo.com
405473,A Date for Mad Mary,A woman newly released from prison seeks a date to bring to her best friend's wedding.
437031,Zona hostil,"In Afghanistan, a Spanish medevac is sent behind enemy/Taleban lines. Bad landing destroys the rotor. They are spotted by the Taleban. Can they and the chopper be rescued in time?::Scott Filtenborg"
446048,Jim Norton: Mouthful of Shame,"In this unrestricted jaunt, comic Jim Norton offers a personal perspective on romance, desire, and sexual proclivities."
405670,Зоология,Middle-aged zoo worker Natasha still lives with her mother in a small coastal town. She is stuck and it seems that life has no surprises for her until one day - she grows a tail and turns her life around.::New Europe Film Sales
211798,Wallace & Gromit's Cracking Contraptions,Wallace and Gromit try out a number of their latest inventions which rarely work as planned.::Kenneth Chisholm
255552,Hüter meines Bruders,"While trying to find out where his missing brother Pietschi has gone, Gregor immerses himself deeper and deeper into the life of his younger sibling. Eventually, Gregor starts to wear Pietschi's clothes, listens to his music and begins an affair with his ex-girlfriend. Finally, Gregor gets close to losing his own sense of self...::augenschein Filmproduktion"
392207,The Invisible Guardian,A female inspector confronts a serial killer while dealing with the ghosts of her past.::Chockys
355277,Born in China,"After becoming a mother, a filmmaker uncovers the untold history of China's one-child policy and the generations of parents and children forever shaped by this social experiment."
412302,Gemini,"Twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman.::Shannon Patrick Sullivan <shannon@mun.ca>"
7837,The Time Shifters,"A reporter, learning of time travelers visiting 20th century disasters, tries to change the history they know by averting upcoming disasters.::Anonymous"
20860,The Stoned Age,Joe and Hubbs are a pair of rockers who are on a quest for 'chicks'. This is the tale of their adventures over one night.::Josh Pasnak <chainsaw@intouch.bc.ca>
18500,The Sandlot 2,A film about a group of young baseball-enthusiasts who test the terrifying myth of Mr. Mertle owning a freakishly large and dangerous dog in his backyard.::Mighty Matt
79678,Introducing... Janet,"Janet is an over-weight girl who has a knack for making the other children in school laugh...by making fun of her own weight. In seeing the other kids reaction, she feels that she might have what it takes to be a comedian. She visits the local comedy club where she finds Tony Moroni who is a struggling comedian whose jokes are less than funny. Together Tony helps Janet find self-esteem and Janet helps Tony with his material.::Skin70"
371741,Ali and Nino,Love story of a Muslim Azerbaijani boy and Christian Georgian girl in Baku from 1918 to 1920.
413778,Paris pieds nus,"Fiona visits Paris for the first time to assist her myopic Aunt Martha. Catastrophes ensue, mainly involving Dom, a homeless man who has yet to have an emotion or thought he was afraid of expressing.::Telluride Film Festival"
112293,Lærkevej - Til døden os skiller,"The alcoholic Elisabeth, is dying due to kidney failure. So she is in desperat need of a kidney transplant, and the hunt for a kidney donor begins ..."
185789,Mulholland Dr.,"After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.::William Nixon"
444705,Dave Chappelle: The Age of Spin,"At his first LA show in 10 years, Chappelle charges straight into the fire with bits on Bill Cosby, O.J. Simpson and his own brushes with controversy.::Netflix"
444193,The Evil Within,"The sadistic tale of a lonely, mentally handicapped boy who befriends his reflection in an antique mirror. This demonic creature orders him to go on a murderous rampage to kill the people he loves most."
331485,Streit's: Matzo and the American Dream,"On New York's rapidly gentrifying Lower East Side sits the Streit's Matzo factory. When its doors opened in 1925, it sat at the heart of the nation's largest Jewish immigrant community. Today, in its fifth generation of family ownership, it remains as the last family owned matzo factory in America. Streit's: Matzo and the American Dream tells the story of the factory, of the family, of its workers, of its place in the rich history of the Lower East Side and America. It is a story of tradition, of resilience and resistance, of the perseverance of the Jewish people, and of immigrants of all backgrounds who have found home in the Lower East Side, behind the doors of Streit's, or in the matzo they bake."
56263,Plein sud,"In the summer, 27 year-old Sam drives towards the south of France in his Ford. He meets Matthieu and his sister Léa and takes them along in his apparently aimless journey. Matthieu has a crush on Sam and tries to seduce him. Lea is a beautiful, young, provocative girl who likes men so much that she got pregnant. She soon brings along Jérémie with them. Throughout the trip, they learn to know, fight and love each other. In spite of a blooming relationship with Matthieu, Sam isolates himself because of his secret : he is headed for Spain to find his long-lost mother.::Greg Philip {greg_philip@hotmail.com}"
106348,Encounter at Raven's Gate,"Ex-con Eddie Cleary gets a job working on his older brother's isolated farm. It's not long before bizarre things start happening--dead birds falling out of the sky, family pets attacking their owners, strange apparitions beginning to appear, and people who had been ""normal"" suddenly going insane.::frankfob2@yahoo.com"
417644,CHiPS,The adventures of two California Highway Patrol motorcycle officers.::Marty McKee <mmckee@soltec.net>
353569,Table 19,"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.::Fox Searchlight Pictures"
353070,Going in Style,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.::Warner Bros."
286538,Bokeh,"On a romantic getaway to Iceland, a young American couple wake up one morning to discover every person on earth has disappeared. Their struggle to survive and to reconcile the mysterious event lead them to reconsider everything they know about themselves and the world."
398929,Alibi.com,"Greg founded a company called Alibi.com that creates any type of alibi. With his associate, Augustin, and Medhi his new employee, they devise unstoppable stratagems and stagings to cover their clients. But meeting Flo, a pretty blonde who hates men who lie, will complicate Greg's life, which begins by hiding the true nature of his activity. During the presentation to parents, Greg understands that Gérard, the father of Flo, is also one of their clients .::OzzyPsycko"
444706,Dave Chappelle: Deep in the Heart of Texas,"Chappelle gets real about racially charged run-ins, celebrity scandals and fatherly dilemmas in a searing stand-up set at Austin's Moody Theater."
352501,All Nighter,"A workaholic father who attempts to visit his daughter during a layover in LA, only to discover that she's disappeared, is forced to team up with her awkward ex-boyfriend to find her over the course of one transformative night."
431937,Monsieur & Madame Adelman,"For more than 45 years, Sarah and Victor have been together. How did they do it? Who's really Sarah, this enigmatic woman who's always been on the shadow of her husband? Love, ambition and secrets feed this unusual couple's odyssey.::Anonymous"
128891,Winstanley,Winstanley explores the attempt by Gerrard Winstanley who formed 'The Diggers' and with a group of followers attempted to form a small farming community in one of the first proto-Communist attempts at collective agriculture.::Jon
428687,Deidra & Laney Rob a Train,"After their mother ends up in jail, two sisters turn to train robbery in order to support their family."
201198,Dumbland,"A series of 5-minute line animations (drawn in the rough style and with the minimalist plots of David Lynch's The Angriest Dog in the World comic strip) featuring an angry and violent Neanderthal, and his family and neighbors.::Kevin Petty"
447758,Carnage: Swallowing the Past,"It's 2067, the U.K. is vegan, but older generations are suffering the guilt of their carnivorous past. Writer and Director Simon Amstell asks us to forgive them for the horrors of what they swallowed."
380075,Nebel im August,"A Roma boy is placed in a mental hospital and experiences the Nazi euthanasia program. Aware of what was happening and attached to friends, the lad attempts to sabotage the program. The film addresses the complexities of the program director, the lives of the child victims, and the struggles of the child protagonist. More than five thousand children were killed in the Nazi euthanasia program.::drsandivaughan"
52655,Shooters,"Gilly, fresh out of prison, and J, a hustler with a major drug problem, just can't shake their criminal ways.::Anonymous"
448290,Half -Life,"Dr. Freeman is taken out of stasis by his ""employer"" to help rid the planet of invading aliens forces known as the Combine that entered through the portals he helped create."
401743,The Most Hated Woman in America,"The life of Madelyn Murray O'Hair, the outspoken activist and founder of American Atheists.::Hailey-7"
403390,Bitter Harvest,"Set in 1930s Ukraine, as Stalin advances the ambitions of communists in the Kremlin, young artist Yuri battles to save his lover Natalka from the Holodomor, the death-by-starvation program that ultimately killed millions of Ukrainians.::Anonymous"
397415,Vengeance: A Love Story,A group of strangers come to the aid of a single mother seeking to bring her rapists to justice.::Anonymous
413658,勇士之门,A teenager is magically transported to China and learns to convert his video game skills into those of a Kung Fu warrior.::Happy_Evil_Dude
420648,El bar,"In bustling downtown Madrid, a loud gunshot and two mysterious deaths trap a motley assortment of common urbanites in a decrepit central bar, while paranoia and suspicion force the terrified regulars to turn on each other.::Nick Riganas"
60415,Tie qi men,"When director Chang Chen found new talent and blood with ""The Five Venoms"" actors, most of which were trained in the highly acrobatic Chinese opera and well versed with exotic martial arts weapons, this crated a new spark for his use of bizarre weapons in his films."
343809,That's Not Us,"That's Not Us is an intimate portrait of three twenty-something couples as they travel to a beach house to enjoy the last days of summer. But what should be a fun and carefree weekend becomes an exploration of what it takes to sustain a healthy relationship and make love last in what is now being called the ""gayest generation."" Through each of the three couples - one gay, one lesbian, and one straight - That's Not Us explores sex and relationships with a fresh perspective, finding that while sexuality and gender may vary, the struggles to keep love alive do not."
364060,Middle Man,"Lenny Freeman's dream of being a famous comedian is about to become a nightmare. Not only is he stuck in a dead end accounting job, Lenny has a bigger problem -- Lenny is not funny. When his mother suddenly dies, he quits his job and heads to Vegas in search of fame. But along the way, a mysterious hitchhiker lures him into a desert-town killing spree with dark and twisted results - as the bodies pile up, Lenny becomes funnier and funnier.::Ned Crowley"
64266,ДМБ,"The student, Bayonet, has managed to seduce his professor's wife, Bomb, an average working guy, has bought a factory and Bullet, the casino lover, is hiding from creditors. They all share a common path and conscription. In the army they teach you that everything must be smart and in order - cockades, straps and all, otherwise you're not fit to call yourself a person, you're a maggot. For a real man, there's no better place than the army.::russart.com"
21778,RRRrrrr!!!,A tribe of prehistoric people is puzzled - a murder has happened. The first ever one.
38577,Старик и море,An old Cuban fisherman's dry spell is broken when he hooks a gigantic fish that drags him out to sea. Based on Ernest Hemingway's story.::LVJeff
137116,Smurfs: The Lost Village,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy, and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history.::Sony Pictures Entertainment"
376134,The Discovery,Genoese navigator overcomes intrigue in the court of King Ferdinand and Queen Isabella of Spain and gains financing for his expedition to the East Indies.::duke1029@aol.com
32536,Rejected,A hilarious collection of animated television commercials that were rejected because of their creator's failing grip on sanity.::Daniel Jos. Leary
446076,嫌疑人X的献身,A murder mystery that follows a cat-and-mouse relationship between a relentless detective and his equally clever former classmate who's protecting the guilty.::Anonymous
289222,The Zookeeper's Wife,"Keepers of the Warsaw Zoo, Antonina and Jan Zabinski, must save hundreds of people and animals during the Nazi invasion in WWII Poland.::Anonymous"
422566,"À mon âge, je me cache encore pour fumer","In the heart of a Hamam bath, away from the accusing gaze of men, mothers, lovers, virgins or exalted Islamists, buttocks and scarves for God confront each other, call each other between laughter, tears and tantrums, Bible and Koran before the whistle of a dagger and the silence of God.::Carthage Film Festival"
22984,The Kids Are Alright,"A comedy revolving around a group of teenage friends, their mishaps, and their coming of age, set in 1970s Wisconsin.::anonymous"
400928,Gifted,"In a world where mutated humans are treated with distrust and fear, an institute for mutants battles to achieve peaceful co-existence with humanity.::Chris Purdy"
408647,Teen Titans: The Judas Contract,"A group of teen super heroes grow up together, fighting evil in their city.::Scott Filtenborg"
235708,Going Under,A Los Angeles detective seeks out the ruthless gang that stole his dog.
449674,Louis C.K. 2017,"Louis C.K. muses on religion, eternal love, giving dogs drugs, email fights, teachers, and more in a live performance from Washington D.C."
449863,Cantábrico: Los dominios del oso pardo,A deep look to the hidden secrets of a wonderful place of the world: Cantabrian Mountains.::Chockys
43144,The Wild Women of Wongo,"Men, women and apes live together as three different tribes on the tropical island of Wongo. When the tribes discover that they live together on the island, ape-men start planning a raid on the tribe in order to capture mates."
390051,Aftermath,Two strangers' lives become inextricably bound together after a devastating plane crash.
425716,Dræberne fra Nibe,"Two Danish BFFs have lost interest in their wives and consider divorce, but end up getting drunk and hiring a Russian hitman online instead. The Russian flies in. Unfortunately, their wives get to know the Russian as well.::Scott Filtenborg"
283591,The Secret Scripture,A woman keeps a diary of her extended stay at a mental hospital.::Anonymous
445727,The Bigfoot Project,A bush-league group of amateur filmmakers spend two weeks in the backwoods of Georgia searching for the mysterious Bigfoot.::George Henderson
424998,The Case for Christ,An investigative journalist and self-proclaimed atheist sets out to disprove the existence of God after his wife becomes a Christian.
342472,1 Mile to You,"After a teenager's friends die in an accident, he finds running allows him to remember them perfectly. Running, however, also brings him notoriety. He is caught between keeping the past alive and making new memories in the present."
322487,Spark: A Space Tail,"Spark, a teenage monkey and his friends, Chunk and Vix, are on a mission to regain Planet Bana, a kingdom overtaken by the evil overlord Zhong.::Redrover/ToonBox"
417678,"Everything, Everything",A teenager who's spent her whole life confined to her home falls for the boy next door.::Anonymous
417830,Diary of a Wimpy Kid: The Long Haul,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.::Twentieth Century Fox
381449,Wir sind die Flut,"On the coastline of Windholm one morning 15 years ago the ocean just disappeared. Since then the emptiness has been raising questions and anxiety. The cause of the phenomenon remains unclear. With a new theory at hand the physicist Micha (28) is one of many young scientists who is trying to get his hands on to one of his university's rare scholarships to explore the phenomena. After the many years of work he has put into the project he must once again see how a bold idea ends at the doors of the antiquated establishment - he receives a rejection. At the same time Jana (31), daughter of the institute's boss and Micha's former colleague on the project, resurfaces at the university. This doesn't make the situation any easier for Micha. A year ago she left him and the project and ran off to Portugal. Jana has now returned to put a definite end to her scientific career - but there is something else: Jana has to clarify something with Micha. When Micha decides to take the trip to Windholm to prove his hypothesis despite the rejection and without official permission she joins him. In Windholm the young scientists are confronted with the remains of a village community that has never been able to overcome their trauma. On the day the ocean disappeared - so did all the children from the viallge. But have the kids really drowned that day? Their bodies were never found. Micha clings to rational thinking and only the scientific phenomenon is of his concern. But as his measurements take longer than planned the village pulls him deeper and deeper into its spell. Micha meets Hanna (19) the only remaining child. She tries to rebuild the neglected public pool, guides tourists through the village and is convinced that the kids are still out there somewhere. Jana strikes the thought that it is no coincidence that Micha and her have been lead to this place. Abandoned houses and playgrounds, a small footprint on the empty ground of the ocean, the room of a boy who dreamt of becoming an Astronaut - this is where Micha and Jana have to come to terms with their own past and a loss.::Sebastian Hilger"
412120,湯を沸かすほどの熱い愛,"A strict, but caring mother has an awakening when she is told she has cancer and it is terminal. She has a few months. She needs to complete her tasks in that short time frame. She needs to retrieve her husband who has vanished and get the family business restarted. She needs to help her daughter be able to pick after herself. Will the family bonds grow stronger or wither?::aghaemi"
428356,Танцы насмерть,"Moscow, 2070s. In a sealed bunker in the post-apocalyptic ruins of Moscow, young people struggle against each other in a deadly dancing tournament. Only the winners will live."
440642,Время первых,"Trying to keep lead in the Space Race, the Soviet Union is preparing two cosmonauts for the first spacewalk."
339846,Baywatch,"At a Los Angeles beach, a team of lifeguards led by Lieutenant Mitch Buchannon save lives, deal with personal dramas, fight crime and participate in over the top adventures on a daily basis."
418437,Unforgettable,"Carrie Wells, a former police detective, has a rare ability to remember virtually everything she experiences including detailed visual recall. She returns to police work and uses her ability to solve crimes.::vhavnal"
373569,Snatched,"When her boyfriend dumps her before their exotic vacation, a young woman persuades her ultra-cautious mother to travel with her to paradise, with unexpected results."
282035,The Mummy,"At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreck havoc as he searches for the reincarnation of his long-lost love.::ahmetkozan"
404584,From a House on Willow Street,"After a young woman is kidnapped, her captors soon come to realize that in fact they may be the ones in danger and this young woman has a dark secret inside her."
153272,Taxandria,"A young prince is taken for tuition at a seaside hotel but there quickly bores and wanders off to visit a nearby lighthouse. Befriended by the keeper, he learns of a secret world he can see inside the light of the lamp - the world of Taxandria ruled by the dictatorship of the 'eternal present' where all machines, progress and time have been banned. However, a naive but creative printing clerk unwittingly causes a revolution when he upsets a printing press and tries to replace the spilled letters only to have his new words taken for a subversive code. On the run he falls in love with a palace princess, discovers the forbidden art of photography and sets out to fulfill his dream of building a flying machine.::L.H. Wong <lhw@sfs.org.sg>"
401484,The Sweet Life,A series of stories following a week in the life of a philandering paparazzo journalist living in Rome.::Daniel Jos. Leary
337339,The Fate of the Furious,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.::ahmetkozan"
382509,Cézanne et moi,"The parallel paths of the lives, careers and passionate friendship of post-impressionist painter Paul Cezanne and novelist Emile Zola. Both left their hometown to conquer the art scene in Paris."
440249,After Porn Ends 2,"After Porn Ends 2 turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of its most current retirees, and juxtaposes their experiences in a life after porn."
426265,Burning Sands,"Deep into Hell Week, a favored pledgee is torn between honoring his code of silence or standing up against the intensifying violence of underground hazing."
409550,SCOOP!,"Poet Palmambrogio Guanziroli loses his wallet mere moments after arriving in Milan. He locates the culprit, a photographer nicknamed 'Click' and takes up residence with him until he either gets his money back or his poetry published.::Il Tesoro"
400114,我不是潘金莲,"After being swindled by her ex-husband, a woman takes on the Chinese legal system.::Anonymous"
421443,Teleios,"A deep space mining vessel has been adrift for two years. It is suspected the crew brutally killed each other, but the reason for the bloodbath is unknown. A rescue crew is sent to find if there are any survivors, what happened and why.::Anonymous"
419700,Sandy Wexler,"Sandy Wexler is a talent manager working in Los Angeles in the 1990s, diligently representing a group of eccentric clients on the fringes of show business."
333354,Extortion,"When a Caribbean family vacation takes a disastrous turn, a father finds himself at the mercy of a cold-blooded fisherman, and a desperate race against the clock to save his wife and son."
385805,Betting on Zero,Writer/director Ted Braun follows controversial hedge fund titan Bill Ackman as he puts a billion dollars on the line in his crusade to expose Herbalife as the largest pyramid scheme in history.::Official site
398649,Judging Japan,"This is the story of the Tokyo Trial - the international military tribunal that opened in May of 1946 to prosecute the Japanese leaders for war crimes. It was supposed to dot the I's and cross the T's, just like the Nuremberg Trial did for Nazi Germany. But instead, it ended up in a tangled mess. This is the story of how, why and where it went wrong."
407757,"Sweet, Sweet Lonely Girl","Soon after moving in with her aging aunt Dora, Adele meets Beth, seductive and mysterious, who tests the limits of Adele's moral ground and sends her spiraling down a psychologically unstable and phantasmagoric path."
41663,Fantozzi Contro Tutti,The accountant Ugo Fantozzi is a born loser: for him the problems of the office and everyday life becomes huge catastrophes.
386172,The Rift,"An experimental submarine, the ""Siren II"", is sent to find out what happened to the ""Siren I"", which has mysteriously disappeared in a submarine rift. Things go awry when they begin to find things that shouldn't be there.::Luis Carvacho <lcarvach@lascar.puc.cl>"
381032,Another Evil,"After encountering a ghost in his family's vacation home, Dan a modern artist and his wife Mary hire an ""industrial-grade exorcist"" named Os to get rid of the beings. But Dan soon realizes that ridding the home of evil won't be as simple as it seems.::Carson Mell"
397442,Win It All,"Eddie Garrett agrees to watch a duffel bag for an acquaintance who is heading to prison. When he discovers cash in the bag, he's unable to resist the temptation and winds up deeply in debt. When the prison release is shortened, Eddie suddenly has a small window of time to win all the money back."
268531,Captain Underpants: The First Epic Movie,"Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.::Twentieth Century Fox"
346034,3 Idiotas,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".::bane"
426230,Band Aid,A couple who can't stop fighting embark on a last-ditch effort to save their marriage: turning their fights into songs and starting a band.::Cole Greenberg
418078,It Comes at Night,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.::A24"
424488,Megan Leavey,Based on the true life story of a young Marine corporal whose unique discipline and bond with her military combat dog saved many lives during their deployment in Iraq.::Bleecker Street
413998,My Cousin Rachel,"A young Englishman plots revenge against his late cousin's mysterious, beautiful wife, believing her responsible for his death. But his feelings become complicated as he finds himself falling under the beguiling spell of her charms.::Fox Searchlight"
347627,I Love You Both,Krystal and her twin brother confront twenty-eight years of codependency when they start dating the same guy.
394770,11:55,"Returning to his hometown, US Marine Nelson Sanchez finds himself trapped by the violent past he had tried to escape."
260514,Cars 3,Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.
359784,Maudie,An arthritic Nova Scotia woman works as a housekeeper while she hones her skills as an artist and eventually becomes a beloved figure in the community.::Anonymous
413648,Les Fausses confidences,"Luc Bondy's final feature film as director draws talent from both stage and screen to bring Pierre de Marivaux's 1737 play into 21st century Paris. Isabelle Huppert commands the screen as Araminte, the wealthy widow who unwittingly hires the smitten Dorante (Louis Garrel) as her accountant. Secrets and lies accumulate as Dorante and his accomplice, Araminte's manservant Dubois (Yves Jacques), manipulate not only the good-hearted Araminte, but also her friend and confidante, Marton (Manon Combes). Dorante, by turns pitiable and proficient, but always deferential to his social better, walks a fine line in his quest to arouse an equal desire in the object of his affections. Bulle Ogier delivers a memorable turn as Araminte's mother, who suspects the young man's intentions, but wants to push her daughter into the arms of an aged, hard-up Count (Jean-Pierre Malo). Filmed in part on-site at the Théâtre de l'Odéon-and shot during the daytime, while the same cast performed the play there at night-the film blurs the distinction between stage and screen, offering a new turn on this classic take on the psychology of love.::Big World Pictures"
445993,The Marine 5: Battleground,"While working as an EMT back stateside Jake Carter after responding to a distress call, finds himself caught up protecting a person of interest from a biker gang ruthlessly hunting them down.::Kentrell X"
435737,Rufus 2,Rufus is a dog but turns into a human with a pendant. He meets a girl named Kat who asks him to go out. Kat is a cat who can also turn into a human as well.::jessicagrayam
382614,The Book of Henry,"With instructions from her genius son's carefully crafted notebook, a single mother sets out to rescue a young girl from the hands of her abusive stepfather.::ralo229"
378108,この世界の片隅に,"Set in Hiroshima during World War II, an eighteen-year-old girl gets married and now has to prepare food for her family despite the rationing and lack of supplies. As she struggles with the daily loss of life's amenities she still has to maintain the will to live.::aghaemi"
155661,Hametsu No Mars,"In the year 2010, the first manned mission to Mars returns to earth. During re-entry, something goes horribly wrong, and the craft explodes, scattering debriss on the earth below. Shortley afterwards, seemingly related to the loss of the Mars mission, strange creatures dubbed 'Ancients' begin to attack the earth. An agency called AAST is formed to fight them, deploying a crack team of all-female specialists in swordplay, firearms, and intelligence. But the key to defeating the Ancients is not these skilled operatives, but Takeru, an inexperienced high-school boy who is the only person capable of wearing the mysterious MARS power suit, the only weapon that can go toe-to-toe with the Ancients in combat. Forced by his father to wear the MARS suit, Takeru is thrown into a deadly battle for the earth.::blue_base"
425751,The Hero,An ailing movie star comes to terms with his past and mortality.::Anonymous
411013,Citizen Jane: Battle for the City,Writer and urban activist Jane Jacobs fights to save historic New York City during the ruthless redevelopment era of urban planner Robert Moses in the 1960s.::Anonymous
405775,The Wall,A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.::Kenneth Chisholm
56385,True Identity,"In order to escape from the mob, an African-American man must disguise himself as a white man.::Steve Richer <sricher@sympatico.ca>"
440508,Diamond Cartel,Only one lusted glance brings Aliya to the events throwing her into the criminal ocean. But in the wirliging of passions and turmoil when she finds herself at the verge of fatality it's only her true love that is the only rescue.Now the most important thing for Aliya is to preserve the honor and dignity and the whole world will be at our feet.::IvanWong
450768,Only For One Night,A woman's husband with a perfect life cheats with her sister with extreme consequences befalling them all.::Greg Ingram
